133	95	0.0019	0.05654
134	110	0.0022	0.05464
135	87	0.00174	0.05244
136	76	0.00152	0.0507
137	91	0.00182	0.04918
138	89	0.00178	0.04736
139	83	0.00166	0.04558
140	81	0.00162	0.04392
141	57	0.00114	0.0423
142	80	0.0016	0.04116
143	61	0.00122	0.03956
144	55	0.0011	0.03834
145	66	0.00132	0.03724
146	67	0.00134	0.03592
147	54	0.00108	0.03458
148	61	0.00122	0.0335
149	65	0.0013	0.03228
150	58	0.00116	0.03098
151	52	0.00104	0.02982
152	54	0.00108	0.02878
153	51	0.00102	0.0277
154	54	0.00108	0.02668
155	38	0.00076	0.0256
156	50	0.001	0.02484
157	53	0.00106	0.02384
158	35	0.0007	0.02278
159	51	0.00102	0.02208
160	35	0.0007	0.02106
161	35	0.0007	0.02036
162	24	0.00048	0.01966
163	40	0.0008	0.01918
164	29	0.00058	0.01838
165	27	0.00054	0.0178
166	36	0.00072	0.01726
167	25	0.0005	0.01654
168	30	0.0006	0.01604
169	31	0.00062	0.01544
170	30	0.0006	0.01482
171	27	0.00054	0.01422
172	23	0.00046	0.01368
173	26	0.00052	0.01322
174	13	0.00026	0.0127
175	20	0.0004	0.01244
176	14	0.00028	0.01204
177	18	0.00036	0.01176
178	16	0.00032	0.0114
179	25	0.0005	0.01108
180	23	0.00046	0.01058
181	18	0.00036	0.01012
182	22	0.00044	0.00976
183	21	0.00042	0.00932
184	18	0.00036	0.0089
185	17	0.00034	0.00854
186	21	0.00042	0.0082
187	13	0.00026	0.00778
188	7	0.00014	0.00752
189	14	0.00028	0.00738
190	12	0.00024	0.0071
191	11	0.00022	0.00686
192	10	0.0002	0.00664
193	11	0.00022	0.00644
194	12	0.00024	0.00622
195	12	0.00024	0.00598
196	5	0.0001	0.00574
197	9	0.00018	0.00564
198	9	0.00018	0.00546
199	10	0.0002	0.00528
200	5	0.0001	0.00508
201	7	0.00014	0.00498
202	11	0.00022	0.00484
203	5	0.0001	0.00462
204	3	6e-05	0.00452
205	10	0.0002	0.00446
206	4	8e-05	0.00426
207	9	0.00018	0.00418
208	12	0.00024	0.004
209	15	0.0003	0.00376
210	7	0.00014	0.00346
211	3	6e-05	0.00332
212	6	0.00012	0.00326
213	6	0.00012	0.00314
214	10	0.0002	0.00302
215	3	6e-05	0.00282
216	4	8e-05	0.00276
217	6	0.00012	0.00268
218	5	0.0001	0.00256
219	4	8e-05	0.00246
220	2	4e-05	0.00238
221	5	0.0001	0.00234
222	7	0.00014	0.00224
223	7	0.00014	0.0021
224	2	4e-05	0.00196
225	5	0.0001	0.00192
226	3	6e-05	0.00182
227	6	0.00012	0.00176
228	2	4e-05	0.00164
229	3	6e-05	0.0016
230	2	4e-05	0.00154
231	2	4e-05	0.0015
232	2	4e-05	0.00146
233	2	4e-05	0.00142
234	1	2e-05	0.00138
235	2	4e-05	0.00136
236	4	8e-05	0.00132
237	1	2e-05	0.00124
238	1	2e-05	0.00122
239	2	4e-05	0.0012
240	1	2e-05	0.00116
241	1	2e-05	0.00114
242	4	8e-05	0.00112
243	3	6e-05	0.00104
244	3	6e-05	0.00098
245	3	6e-05	0.00092
246	2	4e-05	0.00086
247	1	2e-05	0.00082
248	2	4e-05	0.0008
249	3	6e-05	0.00076
250	1	2e-05	0.0007
253	1	2e-05	0.00068
259	1	2e-05	0.00066
260	2	4e-05	0.00064
261	2	4e-05	0.0006
264	2	4e-05	0.00056
265	3	6e-05	0.00052
266	1	2e-05	0.00046
267	2	4e-05	0.00044
269	2	4e-05	0.0004
270	1	2e-05	0.00036
274	1	2e-05	0.00034
275	1	2e-05	0.00032
277	1	2e-05	0.0003
278	1	2e-05	0.00028
281	1	2e-05	0.00026
284	1	2e-05	0.00024
286	2	4e-05	0.00022
287	1	2e-05	0.00018
291	1	2e-05	0.00016
294	1	2e-05	0.00014
305	1	2e-05	0.00012
308	1	2e-05	0.0001
314	1	2e-05	8e-05
315	1	2e-05	6e-05
320	1	2e-05	4e-05
367	1	2e-05	2e-05
