520	2	4e-05	1
12	1	2e-05	0.99996
527	1	2e-05	0.99994
16	2	4e-05	0.99992
18	1	2e-05	0.99988
22	1	2e-05	0.99986
24	5	0.0001	0.99984
27	12	0.00024	0.99974
28	15	0.0003	0.9995
29	1	2e-05	0.9992
30	9	0.00018	0.99918
31	6	0.00012	0.999
32	21	0.00042	0.99888
33	4	8e-05	0.99846
34	20	0.0004	0.99838
35	5	0.0001	0.99798
36	30	0.0006	0.99788
37	17	0.00034	0.99728
38	5	0.0001	0.99694
39	17	0.00034	0.99684
40	2	4e-05	0.9965
41	49	0.00098	0.99646
42	45	0.0009	0.99548
43	8	0.00016	0.99458
44	39	0.00078	0.99442
45	94	0.00188	0.99364
46	24	0.00048	0.99176
47	5	0.0001	0.99128
48	33	0.00066	0.99118
49	48	0.00096	0.99052
50	6	0.00012	0.98956
51	22	0.00044	0.98944
52	78	0.00156	0.989
53	100	0.002	0.98744
54	45	0.0009	0.98544
55	289	0.00578	0.98454
56	217	0.00434	0.97876
57	60	0.0012	0.97442
58	82	0.00164	0.97322
59	233	0.00466	0.97158
60	4	8e-05	0.96692
61	203	0.00406	0.96684
62	45	0.0009	0.96278
63	361	0.00722	0.96188
64	78	0.00156	0.95466
65	185	0.0037	0.9531
66	185	0.0037	0.9494
67	1035	0.0207	0.9457
68	531	0.01062	0.925
69	221	0.00442	0.91438
70	117	0.00234	0.90996
71	12	0.00024	0.90762
72	233	0.00466	0.90738
73	267	0.00534	0.90272
74	401	0.00802	0.89738
75	3	6e-05	0.88936
76	3	6e-05	0.8893
77	60	0.0012	0.88924
78	238	0.00476	0.88804
79	2	4e-05	0.88328
80	593	0.01186	0.88324
81	30	0.0006	0.87138
82	12	0.00024	0.87078
83	36	0.00072	0.87054
84	21	0.00042	0.86982
85	5	0.0001	0.8694
86	769	0.01538	0.8693
87	305	0.0061	0.85392
88	386	0.00772	0.84782
89	398	0.00796	0.8401
90	4	8e-05	0.83214
91	776	0.01552	0.83206
92	16	0.00032	0.81654
93	699	0.01398	0.81622
94	179	0.00358	0.80224
95	3	6e-05	0.79866
96	26	0.00052	0.7986
97	468	0.00936	0.79808
98	86	0.00172	0.78872
99	1549	0.03098	0.787
100	212	0.00424	0.75602
101	20	0.0004	0.75178
102	108	0.00216	0.75138
103	331	0.00662	0.74922
104	1102	0.02204	0.7426
105	200	0.004	0.72056
106	77	0.00154	0.71656
107	1079	0.02158	0.71502
108	10	0.0002	0.69344
109	219	0.00438	0.69324
110	23	0.00046	0.68886
111	43	0.00086	0.6884
112	317	0.00634	0.68754
113	231	0.00462	0.6812
114	1454	0.02908	0.67658
115	11	0.00022	0.6475
117	41	0.00082	0.64728
118	1121	0.02242	0.64646
119	146	0.00292	0.62404
120	657	0.01314	0.62112
122	26	0.00052	0.60798
126	424	0.00848	0.60746
127	396	0.00792	0.59898
128	168	0.00336	0.59106
130	30	0.0006	0.5877
134	1	2e-05	0.5871
135	396	0.00792	0.58708
136	1395	0.0279	0.57916
139	12	0.00024	0.55126
140	203	0.00406	0.55102
141	1	2e-05	0.54696
143	693	0.01386	0.54694
144	14	0.00028	0.53308
147	658	0.01316	0.5328
