0	484	0.00968	1
1	219	0.00438	0.99032
2	273	0.00546	0.98594
3	382	0.00764	0.98048
4	417	0.00834	0.97284
5	531	0.01062	0.9645
6	629	0.01258	0.95388
7	779	0.01558	0.9413
8	832	0.01664	0.92572
9	968	0.01936	0.90908
10	1121	0.02242	0.88972
11	1174	0.02348	0.8673
12	1242	0.02484	0.84382
13	1406	0.02812	0.81898
14	1403	0.02806	0.79086
15	1433	0.02866	0.7628
16	1541	0.03082	0.73414
17	1487	0.02974	0.70332
18	1537	0.03074	0.67358
19	1560	0.0312	0.64284
20	1591	0.03182	0.61164
21	1476	0.02952	0.57982
22	1492	0.02984	0.5503
23	1445	0.0289	0.52046
24	1426	0.02852	0.49156
25	1300	0.026	0.46304
26	1300	0.026	0.43704
27	1250	0.025	0.41104
28	1204	0.02408	0.38604
29	1132	0.02264	0.36196
30	1102	0.02204	0.33932
31	1010	0.0202	0.31728
32	981	0.01962	0.29708
33	978	0.01956	0.27746
34	899	0.01798	0.2579
35	851	0.01702	0.23992
36	816	0.01632	0.2229
37	718	0.01436	0.20658
38	715	0.0143	0.19222
39	625	0.0125	0.17792
40	606	0.01212	0.16542
41	511	0.01022	0.1533
42	517	0.01034	0.14308
43	485	0.0097	0.13274
44	436	0.00872	0.12304
45	429	0.00858	0.11432
46	377	0.00754	0.10574
47	350	0.007	0.0982
48	342	0.00684	0.0912
49	306	0.00612	0.08436
50	283	0.00566	0.07824
51	295	0.0059	0.07258
52	263	0.00526	0.06668
53	237	0.00474	0.06142
54	200	0.004	0.05668
55	205	0.0041	0.05268
56	186	0.00372	0.04858
57	182	0.00364	0.04486
58	156	0.00312	0.04122
59	155	0.0031	0.0381
60	138	0.00276	0.035
61	121	0.00242	0.03224
62	120	0.0024	0.02982
63	96	0.00192	0.02742
64	90	0.0018	0.0255
65	95	0.0019	0.0237
66	96	0.00192	0.0218
67	82	0.00164	0.01988
68	83	0.00166	0.01824
69	66	0.00132	0.01658
70	57	0.00114	0.01526
71	49	0.00098	0.01412
72	62	0.00124	0.01314
73	55	0.0011	0.0119
74	40	0.0008	0.0108
75	40	0.0008	0.01
76	31	0.00062	0.0092
77	37	0.00074	0.00858
78	20	0.0004	0.00784
79	27	0.00054	0.00744
80	27	0.00054	0.0069
81	15	0.0003	0.00636
82	28	0.00056	0.00606
83	20	0.0004	0.0055
84	18	0.00036	0.0051
85	19	0.00038	0.00474
86	23	0.00046	0.00436
87	18	0.00036	0.0039
88	14	0.00028	0.00354
89	10	0.0002	0.00326
90	10	0.0002	0.00306
91	5	0.0001	0.00286
92	10	0.0002	0.00276
93	7	0.00014	0.00256
94	14	0.00028	0.00242
95	4	8e-05	0.00214
96	9	0.00018	0.00206
97	6	0.00012	0.00188
98	9	0.00018	0.00176
99	5	0.0001	0.00158
100	7	0.00014	0.00148
101	6	0.00012	0.00134
102	3	6e-05	0.00122
103	6	0.00012	0.00116
104	5	0.0001	0.00104
105	1	2e-05	0.00094
106	4	8e-05	0.00092
108	3	6e-05	0.00084
109	6	0.00012	0.00078
110	6	0.00012	0.00066
111	2	4e-05	0.00054
112	3	6e-05	0.0005
113	1	2e-05	0.00044
114	2	4e-05	0.00042
115	1	2e-05	0.00038
116	3	6e-05	0.00036
117	2	4e-05	0.0003
118	2	4e-05	0.00026
121	1	2e-05	0.00022
122	2	4e-05	0.0002
123	1	2e-05	0.00016
124	1	2e-05	0.00014
131	1	2e-05	0.00012
133	1	2e-05	0.0001
138	1	2e-05	8e-05
147	1	2e-05	6e-05
149	1	2e-05	4e-05
166	1	2e-05	2e-05
