#This is a comment, does gnuplot ignore it?
145	1295	0.001295	0.037556
146	1251	0.001251	0.036261
147	1171	0.001171	0.03501
148	1206	0.001206	0.033839
149	1201	0.001201	0.032633
150	1041	0.001041	0.031432
151	1022	0.001022	0.030391
152	945	0.000945	0.029369
153	1011	0.001011	0.028424
154	909	0.000909	0.027413
155	912	0.000912	0.026504
156	914	0.000914	0.025592
157	847	0.000847	0.024678
158	782	0.000782	0.023831
159	754	0.000754	0.023049
160	757	0.000757	0.022295
161	792	0.000792	0.021538
162	714	0.000714	0.020746
163	677	0.000677	0.020032
164	687	0.000687	0.019355
165	635	0.000635	0.018668
166	577	0.000577	0.018033
167	602	0.000602	0.017456
168	589	0.000589	0.016854
169	543	0.000543	0.016265
170	541	0.000541	0.015722
171	576	0.000576	0.015181
172	507	0.000507	0.014605
173	494	0.000494	0.014098
174	490	0.00049	0.013604
175	485	0.000485	0.013114
176	419	0.000419	0.012629
177	432	0.000432	0.01221
178	402	0.000402	0.011778
179	411	0.000411	0.011376
180	399	0.000399	0.010965
181	388	0.000388	0.010566
182	366	0.000366	0.010178
183	300	0.0003	0.009812
184	337	0.000337	0.009512
185	334	0.000334	0.009175
186	324	0.000324	0.008841
187	338	0.000338	0.008517
188	279	0.000279	0.008179
189	272	0.000272	0.0079
190	272	0.000272	0.007628
191	301	0.000301	0.007356
192	268	0.000268	0.007055
193	266	0.000266	0.006787
194	225	0.000225	0.006521
195	237	0.000237	0.006296
196	221	0.000221	0.006059
197	207	0.000207	0.005838
198	198	0.000198	0.005631
199	172	0.000172	0.005433
200	207	0.000207	0.005261
201	147	0.000147	0.005054
202	162	0.000162	0.004907
203	185	0.000185	0.004745
204	160	0.00016	0.00456
205	136	0.000136	0.0044
206	150	0.00015	0.004264
207	144	0.000144	0.004114
208	128	0.000128	0.00397
209	124	0.000124	0.003842
210	127	0.000127	0.003718
211	140	0.00014	0.003591
212	97	9.7e-05	0.003451
213	120	0.00012	0.003354
214	117	0.000117	0.003234
215	110	0.00011	0.003117
216	110	0.00011	0.003007
217	121	0.000121	0.002897
218	100	0.0001	0.002776
219	95	9.5e-05	0.002676
220	84	8.4e-05	0.002581
221	82	8.2e-05	0.002497
222	72	7.2e-05	0.002415
223	82	8.2e-05	0.002343
224	76	7.6e-05	0.002261
225	89	8.9e-05	0.002185
226	70	7e-05	0.002096
227	78	7.8e-05	0.002026
228	78	7.8e-05	0.001948
229	69	6.9e-05	0.00187
230	50	5e-05	0.001801
231	53	5.3e-05	0.001751
232	56	5.6e-05	0.001698
233	64	6.4e-05	0.001642
234	68	6.8e-05	0.001578
235	54	5.4e-05	0.00151
236	60	6e-05	0.001456
237	39	3.9e-05	0.001396
238	46	4.6e-05	0.001357
239	42	4.2e-05	0.001311
240	48	4.8e-05	0.001269
241	41	4.1e-05	0.001221
242	34	3.4e-05	0.00118
243	33	3.3e-05	0.001146
244	44	4.4e-05	0.001113
245	37	3.7e-05	0.001069
246	40	4e-05	0.001032
247	35	3.5e-05	0.000992
248	35	3.5e-05	0.000957
249	28	2.8e-05	0.000922
250	39	3.9e-05	0.000894
251	24	2.4e-05	0.000855
252	38	3.8e-05	0.000831
253	27	2.7e-05	0.000793
254	28	2.8e-05	0.000766
255	24	2.4e-05	0.000738
256	24	2.4e-05	0.000714
257	16	1.6e-05	0.00069
258	25	2.5e-05	0.000674
259	18	1.8e-05	0.000649
260	27	2.7e-05	0.000631
261	17	1.7e-05	0.000604
262	19	1.9e-05	0.000587
263	17	1.7e-05	0.000568
264	16	1.6e-05	0.000551
265	20	2e-05	0.000535
266	26	2.6e-05	0.000515
267	20	2e-05	0.000489
268	10	1e-05	0.000469
269	14	1.4e-05	0.000459
270	10	1e-05	0.000445
271	15	1.5e-05	0.000435
272	17	1.7e-05	0.00042
273	11	1.1e-05	0.000403
274	11	1.1e-05	0.000392
275	8	8e-06	0.000381
276	15	1.5e-05	0.000373
277	13	1.3e-05	0.000358
278	10	1e-05	0.000345
279	17	1.7e-05	0.000335
280	14	1.4e-05	0.000318
281	13	1.3e-05	0.000304
282	12	1.2e-05	0.000291
283	8	8e-06	0.000279
284	13	1.3e-05	0.000271
285	13	1.3e-05	0.000258
286	11	1.1e-05	0.000245
287	7	7e-06	0.000234
288	3	3e-06	0.000227
289	12	1.2e-05	0.000224
290	5	5e-06	0.000212
291	12	1.2e-05	0.000207
292	6	6e-06	0.000195
293	5	5e-06	0.000189
294	8	8e-06	0.000184
295	10	1e-05	0.000176
296	9	9e-06	0.000166
297	9	9e-06	0.000157
298	9	9e-06	0.000148
299	7	7e-06	0.000139
300	6	6e-06	0.000132
301	5	5e-06	0.000126
302	6	6e-06	0.000121
303	1	1e-06	0.000115
304	5	5e-06	0.000114
305	6	6e-06	0.000109
306	4	4e-06	0.000103
307	2	2e-06	9.9e-05
308	3	3e-06	9.7e-05
310	5	5e-06	9.4e-05
311	4	4e-06	8.9e-05
312	3	3e-06	8.5e-05
313	4	4e-06	8.2e-05
314	4	4e-06	7.8e-05
315	7	7e-06	7.4e-05
316	4	4e-06	6.7e-05
317	1	1e-06	6.3e-05
318	3	3e-06	6.2e-05
319	2	2e-06	5.9e-05
320	2	2e-06	5.7e-05
321	3	3e-06	5.5e-05
322	4	4e-06	5.2e-05
324	2	2e-06	4.8e-05
325	3	3e-06	4.6e-05
326	1	1e-06	4.3e-05
327	1	1e-06	4.2e-05
328	2	2e-06	4.1e-05
329	4	4e-06	3.9e-05
330	1	1e-06	3.5e-05
332	2	2e-06	3.4e-05
333	2	2e-06	3.2e-05
335	3	3e-06	3e-05
337	1	1e-06	2.7e-05
339	1	1e-06	2.6e-05
341	1	1e-06	2.5e-05
343	1	1e-06	2.4e-05
345	3	3e-06	2.3e-05
346	1	1e-06	2e-05
349	2	2e-06	1.9e-05
350	2	2e-06	1.7e-05
353	1	1e-06	1.5e-05
355	1	1e-06	1.4e-05
358	2	2e-06	1.3e-05
367	1	1e-06	1.1e-05
368	1	1e-06	1e-05
369	1	1e-06	9e-06
370	1	1e-06	8e-06
371	1	1e-06	7e-06
374	1	1e-06	6e-06
380	1	1e-06	5e-06
399	1	1e-06	4e-06
409	1	1e-06	3e-06
419	1	1e-06	2e-06
441	1	1e-06	1e-06
