#This is a comment
259	1600	0.0016	0.054469
263	828	0.000828	0.052869
266	187	0.000187	0.052041
267	2019	0.002019	0.051854
268	4762	0.004762	0.049835
269	2471	0.002471	0.045073
270	65	6.5e-05	0.042602
271	1269	0.001269	0.042537
272	2590	0.00259	0.041268
274	189	0.000189	0.038678
275	304	0.000304	0.038489
278	1041	0.001041	0.038185
280	173	0.000173	0.037144
282	864	0.000864	0.036971
283	834	0.000834	0.036107
284	322	0.000322	0.035273
288	633	0.000633	0.034951
289	2857	0.002857	0.034318
290	878	0.000878	0.031461
291	488	0.000488	0.030583
293	209	0.000209	0.030095
294	28	2.8e-05	0.029886
295	187	0.000187	0.029858
296	1045	0.001045	0.029671
297	573	0.000573	0.028626
299	56	5.6e-05	0.028053
301	279	0.000279	0.027997
302	3058	0.003058	0.027718
303	1232	0.001232	0.02466
304	173	0.000173	0.023428
305	574	0.000574	0.023255
306	1837	0.001837	0.022681
308	13	1.3e-05	0.020844
309	73	7.3e-05	0.020831
311	25	2.5e-05	0.020758
312	127	0.000127	0.020733
314	663	0.000663	0.020606
316	13	1.3e-05	0.019943
318	1020	0.00102	0.01993
321	31	3.1e-05	0.01891
323	953	0.000953	0.018879
325	89	8.9e-05	0.017926
326	110	0.00011	0.017837
327	947	0.000947	0.017727
328	804	0.000804	0.01678
329	155	0.000155	0.015976
330	512	0.000512	0.015821
331	368	0.000368	0.015309
332	471	0.000471	0.014941
334	21	2.1e-05	0.01447
335	15	1.5e-05	0.014449
336	2	2e-06	0.014434
337	979	0.000979	0.014432
339	150	0.00015	0.013453
340	92	9.2e-05	0.013303
341	843	0.000843	0.013211
342	196	0.000196	0.012368
345	194	0.000194	0.012172
348	18	1.8e-05	0.011978
349	146	0.000146	0.01196
350	620	0.00062	0.011814
352	217	0.000217	0.011194
353	90	9e-05	0.010977
354	9	9e-06	0.010887
356	99	9.9e-05	0.010878
357	22	2.2e-05	0.010779
359	727	0.000727	0.010757
363	1473	0.001473	0.01003
364	519	0.000519	0.008557
367	708	0.000708	0.008038
370	31	3.1e-05	0.00733
371	118	0.000118	0.007299
372	1333	0.001333	0.007181
373	502	0.000502	0.005848
374	166	0.000166	0.005346
376	1207	0.001207	0.00518
377	220	0.00022	0.003973
378	25	2.5e-05	0.003753
380	314	0.000314	0.003728
384	665	0.000665	0.003414
385	91	9.1e-05	0.002749
386	34	3.4e-05	0.002658
387	290	0.00029	0.002624
388	272	0.000272	0.002334
391	370	0.00037	0.002062
393	390	0.00039	0.001692
394	14	1.4e-05	0.001302
395	30	3e-05	0.001288
397	183	0.000183	0.001258
398	12	1.2e-05	0.001075
400	235	0.000235	0.001063
402	22	2.2e-05	0.000828
404	91	9.1e-05	0.000806
405	102	0.000102	0.000715
408	98	9.8e-05	0.000613
411	10	1e-05	0.000515
412	41	4.1e-05	0.000505
415	93	9.3e-05	0.000464
416	25	2.5e-05	0.000371
418	11	1.1e-05	0.000346
419	24	2.4e-05	0.000335
424	20	2e-05	0.000311
429	15	1.5e-05	0.000291
430	6	6e-06	0.000276
433	16	1.6e-05	0.00027
436	14	1.4e-05	0.000254
441	22	2.2e-05	0.00024
443	12	1.2e-05	0.000218
450	8	8e-06	0.000206
454	27	2.7e-05	0.000198
457	9	9e-06	0.000171
464	39	3.9e-05	0.000162
468	11	1.1e-05	0.000123
527	4	4e-06	0.000112
486	25	2.5e-05	0.000108
499	43	4.3e-05	8.3e-05
500	11	1.1e-05	4e-05
503	29	2.9e-05	2.9e-05
